content_id,content_type,title_english,maturity_rating,audio_languages,release_year,monetization_model,genre_normalized,synopsis_text,era_bucket,maturity_tags,cast_size,has_imdb_id,has_imdb_rating,director_names,actor_names,producer_names,storyline_tags,overall_tone_tags,tag_low_confidence,_storyline,_tone,_maturity,_director,_actor,item_id
e037ae82-1c0a-4fbb-9da0-899fa29cacfc,movie,Palok,U,"[""BN""]",2020,SVOD,Drama,"Trapped in a loveless marriage, a woman battles heartbreak, betrayal, and the weight of expectations. Can she reclaim her voice and break free from the cycle of suffering?",2020s,"[""Suitable for children and persons of all ages""]",2,False,False,"[""Ratool Mukherjee""]","[""Rupanjana Mitra"", ""Saswata Chatterjee""]",[],"[""domestic_conflict"", ""betrayal"", ""gender_empowerment""]","[""emotional"", ""tragic"", ""empowering""]",False,"['domestic_conflict', 'betrayal', 'gender_empowerment']","['emotional', 'tragic', 'empowering']",['suitable for children and persons of all ages'],['Ratool Mukherjee'],"['Rupanjana Mitra', 'Saswata Chatterjee']",movie::e037ae82-1c0a-4fbb-9da0-899fa29cacfc
10c0f240-d026-4ada-a885-0a7c3ff962fd,movie,Abby Sen,U/A 7+,"[""BN""]",2015,SVOD,Science Fiction,"In Abby Sen, Abir Chatterjee plays a science-loving TV producer stuck in 2013 Kolkata, struggling to keep a job. When he meets a quirky scientist with a time machine, Abby jumps at the chance to travel back to 1980, hoping for a simpler life. But the past isn't as easy as he imagined.",2010s,"[""Appropriate for age 7 and above""]",11,True,True,"[""Atanu Ghosh"", ""Bratya Basu""]","[""Abir Chatterjee"", ""Raima Sen"", ""Arunima Ghosh"", ""Priyanka Sarkar"", ""Kanchan Mullick"", ""Neel Mukherjee"", ""Biswanath Basu"", ""Bhaswar Chatterjee"", ""Paran Bandopadhyay"", ""Kharaj Mukherjee"", ""Chiranjeet Chakrabarti""]","[""Friends Communication Production""]","[""self_discovery"", ""midlife_crisis""]","[""bittersweet"", ""dramatic"", ""mysterious""]",False,"['self_discovery', 'midlife_crisis']","['bittersweet', 'dramatic', 'mysterious']",['appropriate for age 7 and above'],"['Atanu Ghosh', 'Bratya Basu']","['Abir Chatterjee', 'Raima Sen', 'Arunima Ghosh', 'Priyanka Sarkar', 'Kanchan Mullick', 'Neel Mukherjee', 'Biswanath Basu', 'Bhaswar Chatterjee', 'Paran Bandopadhyay', 'Kharaj Mukherjee', 'Chiranjeet Chakrabarti']",movie::10c0f240-d026-4ada-a885-0a7c3ff962fd
ea1580dd-9eba-4162-be6f-f8ac0bddf5f2,movie,Ghawre Bairey Aaj,A 18+,"[""BN""]",2019,SVOD,Political Drama,"Aparna Sen's ""Ghawre Bairey Aaj"" is a contemporary adaptation of Rabindranath Tagore's classic novel Ghare Baire. Set in present-day India, the film explores a complex love triangle involving Brinda, a young Dalit woman, her husband, Nikhilesh, and Sandip, a professor and Nikhilesh's friend.",2010s,"[""Violence"", ""Foul Language"", ""Sexual Content"", ""Substance Use""]",5,True,True,"[""Aparna Sen""]","[""Jisshu Sengupta"", ""Anirban Bhattacharya"", ""Tuhina Das"", ""Rwitobroto Mukherjee"", ""Sreenanda Shankar""]","[""SVF Entertainment Pvt Ltd""]","[""love_triangle"", ""political_unrest"", ""class_divide"", ""extramarital_affair""]","[""dramatic"", ""tense"", ""emotional""]",False,"['love_triangle', 'political_unrest', 'class_divide', 'extramarital_affair']","['dramatic', 'tense', 'emotional']","['foul language', 'sexual content', 'substance use', 'violence']",['Aparna Sen'],"['Jisshu Sengupta', 'Anirban Bhattacharya', 'Tuhina Das', 'Rwitobroto Mukherjee', 'Sreenanda Shankar']",movie::ea1580dd-9eba-4162-be6f-f8ac0bddf5f2
e07a6f19-6ec4-4e6b-99ef-1e9ea746dad8,movie,Sin Sister,A 18+,"[""BN""]",2020,SVOD,Murder Mystery,"An author’s quiet life turns chaotic when two mysterious sisters enter his home. What begins as companionship soon spirals into a twisted game of love, obsession, and identity. Is he caught in a sinister trap—or just a story he can’t control?",2020s,"[""Foul Language"", ""Violence"", ""Substance Use"", ""Sexual Content""]",7,False,False,"[""Shubhabrata Chatterjee"", ""Tathagata Mukherjee""]","[""Debleena Dutt"", ""Rupankar Bagchi"", ""Tuhina Das"", ""Madhumita Gupta"", ""Preetam Ganguly"", ""Vivaan Ghosh"", ""Ashima Chakraborty""]","[""Power Publishers and Motion Pictures""]","[""deception_disguise"", ""manipulation"", ""mistaken_identity"", ""murder_mystery""]","[""suspenseful"", ""dark"", ""mysterious""]",False,"['deception_disguise', 'manipulation', 'mistaken_identity', 'murder_mystery']","['suspenseful', 'dark', 'mysterious']","['foul language', 'sexual content', 'substance use', 'violence']","['Shubhabrata Chatterjee', 'Tathagata Mukherjee']","['Debleena Dutt', 'Rupankar Bagchi', 'Tuhina Das', 'Madhumita Gupta', 'Preetam Ganguly', 'Vivaan Ghosh', 'Ashima Chakraborty']",movie::e07a6f19-6ec4-4e6b-99ef-1e9ea746dad8
dd9f8076-bd44-4d2a-9cdd-8bfe2c817504,movie,I am Joyita,A 18+,"[""BN""]",2020,SVOD,Documentary,"This powerful documentary follows the inspiring journey of a transwoman who rose from a life of begging and relentless harassment to become a Lok Adalat judge. A story of courage, identity, and the unbreakable will to rewrite one’s destiny.",2020s,"[""Foul Language"", ""Sexual Content""]",1,False,True,"[""Soumya Sengupta"", ""Soumya Sengupta""]","[""Joyita Mandal""]",[],"[""gender_empowerment"", ""social_injustice"", ""self_discovery""]","[""empowering"", ""uplifting"", ""emotional""]",False,"['gender_empowerment', 'social_injustice', 'self_discovery']","['empowering', 'uplifting', 'emotional']","['foul language', 'sexual content']","['Soumya Sengupta', 'Soumya Sengupta']",['Joyita Mandal'],movie::dd9f8076-bd44-4d2a-9cdd-8bfe2c817504
1354a8d9-4834-4fb1-9a8d-e28c46e2464d,movie,Gumnaami (Hindi),U/A 7+,"[""HI""]",2019,SVOD,Mystery,"Directed by Srijit Mukherji, Gumnaami explores the mystery behind Netaji Subhas Chandra Bose’s disappearance through the Mukherjee Commission hearings. Starring Prosenjit Chatterjee, this National Award-winning film dives into truth, myths, and the nation's unanswered questions.",2010s,"[""Appropriate for age 7 and above""]",11,False,True,"[""Srijit Mukherji""]","[""Prosenjit Chatterjee"", ""Anirban Bhattacharya"", ""Tanusree Chakraborty"", ""Biplab Dasgupta"", ""Shyamal Chakraborty"", ""Surendra Rajan"", ""Sanjay Gurbaxani"", ""Akshay Kapoor"", ""Satyam Bhattacharya"", ""Shibashish Bandopadhyay"", ""Prantik Banerjee""]","[""SVF Entertainment Pvt Ltd""]","[""missing_person"", ""cover_up"", ""political_unrest""]","[""mysterious"", ""suspenseful"", ""dramatic""]",False,"['missing_person', 'cover_up', 'political_unrest']","['mysterious', 'suspenseful', 'dramatic']",['appropriate for age 7 and above'],['Srijit Mukherji'],"['Prosenjit Chatterjee', 'Anirban Bhattacharya', 'Tanusree Chakraborty', 'Biplab Dasgupta', 'Shyamal Chakraborty', 'Surendra Rajan', 'Sanjay Gurbaxani', 'Akshay Kapoor', 'Satyam Bhattacharya', 'Shibashish Bandopadhyay', 'Prantik Banerjee']",movie::1354a8d9-4834-4fb1-9a8d-e28c46e2464d
bdce100b-05a7-444a-9790-8bb5b93d3426,movie,Shaheb Bibi Golaam,A 18+,"[""BN""]",2016,SVOD,Thriller,"A Bengali thriller about a former cop, a troubled housewife, and a cab driver in love, fighting the odds of the society. Watch Shaheb Bibi Golaam on hoichoi!",2010s,"[""Sexual Content"", ""Violence"", ""Substance Use"", ""Foul Language""]",4,True,True,"[""Pratim D Gupta"", ""Anjan Dutt""]","[""Swastika Mukherjee"", ""Ritwick Chakraborty"", ""Vikram Chatterjee"", ""Parno Mittra""]","[""Friends Communication Production""]","[""love_triangle"", ""social_injustice"", ""domestic_conflict""]","[""dramatic"", ""tense"", ""emotional""]",False,"['love_triangle', 'social_injustice', 'domestic_conflict']","['dramatic', 'tense', 'emotional']","['foul language', 'sexual content', 'substance use', 'violence']","['Pratim D Gupta', 'Anjan Dutt']","['Swastika Mukherjee', 'Ritwick Chakraborty', 'Vikram Chatterjee', 'Parno Mittra']",movie::bdce100b-05a7-444a-9790-8bb5b93d3426
228f1b12-f316-45bb-b2c0-3808c6de051f,movie,Synthetic Sati,A 18+,"[""BN""]",2019,SVOD,Drama,"Lonely and bullied, a young woman finds comfort in an invisible friend. But is this companionship a blessing—or something else?",2010s,"[""Foul Language"", ""Sexual Content""]",5,False,False,"[""Rishav Ghosh""]","[""Sauraseni Maitra"", ""Kheya Chattopadhyay"", ""Prantik Banerjee"", ""Gargee Banerjee"", ""Suvosmita Mukherjee""]",[],"[""supernatural_threat"", ""self_discovery""]","[""eerie"", ""mysterious"", ""dark""]",False,"['supernatural_threat', 'self_discovery']","['eerie', 'mysterious', 'dark']","['foul language', 'sexual content']",['Rishav Ghosh'],"['Sauraseni Maitra', 'Kheya Chattopadhyay', 'Prantik Banerjee', 'Gargee Banerjee', 'Suvosmita Mukherjee']",movie::228f1b12-f316-45bb-b2c0-3808c6de051f
afbf4c21-918e-440b-8e38-2cca227ff3ac,movie,The Cabin Guard (Hindi),A 18+,"[""HI""]",2019,SVOD,Thriller,"This gripping film traces a man’s descent from simmering rage to cold-blooded murders. As his world spirals into darkness, one question looms—where will this bloody journey end, and can he ever return from the point of no return?",2010s,"[""Foul Language"", ""Violence"", ""Sexual Content"", ""Substance Use""]",3,False,True,"[""Sudipto Roy""]","[""Deboprasad Halder"", ""Preetam Ganguly"", ""Madhurima Ghosh""]","[""Chilekotha Production""]","[""murder_mystery"", ""life_threat""]","[""dark"", ""tense"", ""intense""]",False,"['murder_mystery', 'life_threat']","['dark', 'tense', 'intense']","['foul language', 'sexual content', 'substance use', 'violence']",['Sudipto Roy'],"['Deboprasad Halder', 'Preetam Ganguly', 'Madhurima Ghosh']",movie::afbf4c21-918e-440b-8e38-2cca227ff3ac
7eabb315-220a-43d8-980d-5546b2b45247,movie,The Cabin Guard,A 18+,"[""BN""]",2019,SVOD,Thriller,"This gripping film traces a man’s descent from simmering rage to cold-blooded murders. As his world spirals into darkness, one question looms—where will this bloody journey end, and can he ever return from the point of no return?",2010s,"[""Foul Language"", ""Violence"", ""Sexual Content"", ""Substance Use""]",3,False,True,"[""Sudipto Roy""]","[""Deboprasad Halder"", ""Preetam Ganguly"", ""Madhurima Ghosh""]","[""Chilekotha Production""]","[""murder_mystery"", ""life_threat""]","[""dark"", ""tense"", ""intense""]",False,"['murder_mystery', 'life_threat']","['dark', 'tense', 'intense']","['foul language', 'sexual content', 'substance use', 'violence']",['Sudipto Roy'],"['Deboprasad Halder', 'Preetam Ganguly', 'Madhurima Ghosh']",movie::7eabb315-220a-43d8-980d-5546b2b45247
8768696c-22e6-47df-8814-355c01cb2f6b,movie,Goyenda Junior,U/A 7+,"[""BN""]",2019,SVOD,Detective,"In this Bengali crime thriller, a sharp teen detective suspects foul play behind what seems like a natural death. As he digs deeper, layers of a perfectly planned crime begin to emerge. Can he crack the case in time?",2010s,"[""Appropriate for age 7 and above""]",7,True,True,"[""Mainak Bhaumik""]","[""Rwitobroto Mukherjee"", ""Shantilal Mukherjee"", ""Debmallyo Gupta"", ""Pushan Dasgupta"", ""Prantik Banerjee"", ""Krishnendu Adhikary"", ""Anusha Viswanathan""]","[""SVF Entertainment Pvt Ltd""]","[""crime_investigation"", ""murder_mystery"", ""cover_up""]","[""suspenseful"", ""mysterious""]",False,"['crime_investigation', 'murder_mystery', 'cover_up']","['suspenseful', 'mysterious']",['appropriate for age 7 and above'],['Mainak Bhaumik'],"['Rwitobroto Mukherjee', 'Shantilal Mukherjee', 'Debmallyo Gupta', 'Pushan Dasgupta', 'Prantik Banerjee', 'Krishnendu Adhikary', 'Anusha Viswanathan']",movie::8768696c-22e6-47df-8814-355c01cb2f6b
11e72e02-cf36-46eb-9966-83e599581315,movie,Bibaho Obhijaan,U/A 16+,"[""BN""]",2019,SVOD,Comedy,"Anupam and Rajat, fed up with their married lives, decide to escape from their wives and jobs for some freedom. Their escape takes an unexpected turn when they're kidnapped by the unpredictable Bullet Singh. What follows is a rollercoaster of laughter, confusion, and unexpected twists!",2010s,"[""Foul Language"", ""Violence""]",6,True,True,"[""Birsa Dasgupta""]","[""Ankush Hazra"", ""Nusrat Faria"", ""Rudranil Ghosh"", ""Sohini Sarkar"", ""Anirban Bhattacharya"", ""Priyanka Sarkar""]","[""SVF Entertainment Pvt Ltd""]","[""kidnapping"", ""comedy_of_errors"", ""domestic_conflict""]","[""comedic"", ""chaotic""]",False,"['kidnapping', 'comedy_of_errors', 'domestic_conflict']","['comedic', 'chaotic']","['foul language', 'violence']",['Birsa Dasgupta'],"['Ankush Hazra', 'Nusrat Faria', 'Rudranil Ghosh', 'Sohini Sarkar', 'Anirban Bhattacharya', 'Priyanka Sarkar']",movie::11e72e02-cf36-46eb-9966-83e599581315
eb531893-8a8e-41fa-8593-7c232d9609c4,movie,Ke Tumi Nandini,U/A 7+,"[""BN""]",2019,SVOD,Romantic Drama,"Nandini, a bold and carefree girl with dreams of becoming a doctor, falls for Abir, a calm and focused fitness trainer. As she tries to win his heart, she embarks on a journey of love, rejection, and self-discovery.",2010s,"[""Appropriate for age 7 and above""]",9,True,True,"[""Pathikrit Basu""]","[""Bonny Sengupta"", ""Rupsha Mukherjee"", ""Saayoni Ghosh"", ""Shankar Chakraborty"", ""Saurav Das"", ""Rudranil Ghosh"", ""Gaurab Chatterjee"", ""Sayantani Guhathakurta"", ""Aparajita Adhya""]","[""SVF Entertainment Pvt Ltd""]","[""self_discovery""]","[""emotional"", ""heartwarming""]",True,['self_discovery'],"['emotional', 'heartwarming']",['appropriate for age 7 and above'],['Pathikrit Basu'],"['Bonny Sengupta', 'Rupsha Mukherjee', 'Saayoni Ghosh', 'Shankar Chakraborty', 'Saurav Das', 'Rudranil Ghosh', 'Gaurab Chatterjee', 'Sayantani Guhathakurta', 'Aparajita Adhya']",movie::eb531893-8a8e-41fa-8593-7c232d9609c4
51be50f5-e04f-4f51-a4c6-dc3a33941de1,movie,Aami Ashbo Phirey,A 18+,"[""BN""]",2018,SVOD,Musical Drama,"In Anjan Dutt's soulful drama, four strangers are bound by a tragic accident. As they grapple with loss, guilt, and healing, music becomes their escape and connection in a fast-paced digital world. A moving tale of pain, hope, and human bonds unfolds.",2010s,"[""Foul Language"", ""Violence"", ""Substance Use"", ""Sexual Content""]",7,True,True,"[""Anjan Dutt"", ""Sudeshna Roy"", ""Anjan Dutt""]","[""Swastika Mukherjee"", ""Sauraseni Maitra"", ""Anindya Chatterjee"", ""Darshana Banik"", ""Anjana Basu"", ""Sumanta Mukherjee"", ""Kaushik Sen""]","[""SVF Entertainment Pvt Ltd""]","[""life_threat"", ""self_discovery"", ""reconciliation""]","[""emotional"", ""bittersweet"", ""tragic""]",False,"['life_threat', 'self_discovery', 'reconciliation']","['emotional', 'bittersweet', 'tragic']","['foul language', 'sexual content', 'substance use', 'violence']","['Anjan Dutt', 'Sudeshna Roy', 'Anjan Dutt']","['Swastika Mukherjee', 'Sauraseni Maitra', 'Anindya Chatterjee', 'Darshana Banik', 'Anjana Basu', 'Sumanta Mukherjee', 'Kaushik Sen']",movie::51be50f5-e04f-4f51-a4c6-dc3a33941de1
69be43f8-7bda-4e0f-b0c2-37c51d1a8eb6,movie,Uraan,U/A 7+,"[""BN""]",2019,SVOD,Drama,"In this hoichoi Original, a filmmaker battles haunting memories and buried emotions while trying to craft his most personal film yet. As reel and reality blur, he must confront his past to tell the story that might finally set him free.",2010s,"[""Appropriate for age 7 and above""]",3,False,True,"[""Raja Ghosh""]","[""Shaheb Bhattacharjee"", ""Soumendra Bhattacharya"", ""Poulami Das""]","[""Pepperpot Pixels""]","[""self_discovery""]","[""dramatic"", ""emotional""]",True,['self_discovery'],"['dramatic', 'emotional']",['appropriate for age 7 and above'],['Raja Ghosh'],"['Shaheb Bhattacharjee', 'Soumendra Bhattacharya', 'Poulami Das']",movie::69be43f8-7bda-4e0f-b0c2-37c51d1a8eb6
d20d37aa-02f9-46f3-8d08-eaf1b0026010,movie,Nayantara,U/A 13+,"[""BN""]",2019,SVOD,Drama,"She lives in the shadows, but dreams of light. This is the story of a woman of the night, searching for love, dignity, and a chance at a new beginning—her morning star. A moving tale of hope, resilience, and the longing for a better tomorrow.",2010s,"[""Alcohol""]",3,False,True,"[""Aalok Hasan"", ""Aalok Hasan""]","[""Afran Nisho"", ""Tanjin Tisha"", ""Sohani Israt""]",[],"[""social_injustice"", ""self_discovery"", ""gender_empowerment""]","[""emotional"", ""bittersweet"", ""dramatic""]",False,"['social_injustice', 'self_discovery', 'gender_empowerment']","['emotional', 'bittersweet', 'dramatic']",['alcohol'],"['Aalok Hasan', 'Aalok Hasan']","['Afran Nisho', 'Tanjin Tisha', 'Sohani Israt']",movie::d20d37aa-02f9-46f3-8d08-eaf1b0026010
6aafc395-f634-4415-96b7-d9b24b91cc1f,movie,Iti Srikanto,U/A 16+,"[""BN""]",2004,SVOD,Period Drama,"Based on Sarat Chandra Chattopadhyay’s classic Srikanta, this National Award-winning film marks Soha Ali Khan’s debut. It explores a complex love triangle between Srikanta, the devoted Rajlakshmi, and the free-spirited Kamallata. A tale of love, longing, and inner conflict unfolds.",2000s,"[""Foul Language""]",5,True,True,"[""Anjan Das""]","[""Soha Ali Khan"", ""Adil Hussain"", ""Reema Sen"", ""Pijush Ganguly"", ""Aparajita Ghosh Das""]","[""Shantasree Sarkar""]","[""love_triangle"", ""self_discovery""]","[""dramatic"", ""bittersweet"", ""emotional""]",False,"['love_triangle', 'self_discovery']","['dramatic', 'bittersweet', 'emotional']",['foul language'],['Anjan Das'],"['Soha Ali Khan', 'Adil Hussain', 'Reema Sen', 'Pijush Ganguly', 'Aparajita Ghosh Das']",movie::6aafc395-f634-4415-96b7-d9b24b91cc1f
05d00342-823b-4e99-bfad-3b20a524eee9,movie,Kharij,U/A 7+,"[""BN""]",1982,SVOD,Drama,"In this powerful Mrinal Sen film, the sudden and mysterious death of a child servant in a middle-class household's kitchen exposes deep-rooted guilt, hypocrisy, and moral conflict. A gripping critique of class and conscience unfolds in this haunting Bengali classic.",1980s,"[""Appropriate for age 7 and above""]",9,True,True,"[""Mrinal Sen""]","[""Mamata Shankar"", ""Sreela Majumdar"", ""Indranil Moitra"", ""Dehapratim Das Gupta"", ""Nilotpal Dey"", ""Charuprakash Ghosh"", ""Debatosh Ghosh"", ""Gita Sen"", ""Sunil Mukherjee""]","[""Neelkanth Films""]","[""murder_mystery"", ""class_divide"", ""social_injustice""]","[""dark"", ""tense"", ""dramatic""]",False,"['murder_mystery', 'class_divide', 'social_injustice']","['dark', 'tense', 'dramatic']",['appropriate for age 7 and above'],['Mrinal Sen'],"['Mamata Shankar', 'Sreela Majumdar', 'Indranil Moitra', 'Dehapratim Das Gupta', 'Nilotpal Dey', 'Charuprakash Ghosh', 'Debatosh Ghosh', 'Gita Sen', 'Sunil Mukherjee']",movie::05d00342-823b-4e99-bfad-3b20a524eee9
0e62c961-b9c9-42d0-a6e5-0e3144647669,movie,Bhalo Theko Ful,U,"[""BN""]",2019,SVOD,Drama,"A wandering storyteller crosses paths with a woman lost in grief and turmoil. Through tales woven with hope and wonder, he guides her journey from despair to self-discovery in this poignant tale of healing, light, and unexpected companionship.",2010s,"[""Suitable for all ages""]",2,False,True,"[""Farhad Shahi""]","[""Mir Rabbi"", ""Rumana Rashid""]","[""SVF Entertainment Pvt Ltd""]","[""self_discovery"", ""unlikely_friendship""]","[""bittersweet"", ""heartwarming"", ""emotional""]",False,"['self_discovery', 'unlikely_friendship']","['bittersweet', 'heartwarming', 'emotional']",['suitable for all ages'],['Farhad Shahi'],"['Mir Rabbi', 'Rumana Rashid']",movie::0e62c961-b9c9-42d0-a6e5-0e3144647669
fb03e064-a096-42bb-95ed-bc72a7af6e89,movie,Vinci Da,A 18+,"[""BN""]",2019,SVOD,Thriller,"A prosthetic makeup artist’s life takes a dark turn when his craft is misused by a cunning lawyer for criminal activities. Caught between creativity and crime, he must decide where he truly stands. A gripping thriller by Srijit Mukherji, where art and serial killing go hand in hand.",2010s,"[""Foul Language"", ""Violence"", ""Substance Use"", ""Sexual Content""]",7,True,True,"[""Srijit Mukherji""]","[""Rudranil Ghosh"", ""Ritwick Chakraborty"", ""Anirban Bhattacharya"", ""Sohini Sarkar"", ""Bharat Kaul"", ""Riddhi Sen"", ""Gautam Moitra""]","[""SVF Entertainment Pvt Ltd""]","[""deception_disguise"", ""manipulation"", ""murder_mystery""]","[""dark"", ""tense"", ""suspenseful""]",False,"['deception_disguise', 'manipulation', 'murder_mystery']","['dark', 'tense', 'suspenseful']","['foul language', 'sexual content', 'substance use', 'violence']",['Srijit Mukherji'],"['Rudranil Ghosh', 'Ritwick Chakraborty', 'Anirban Bhattacharya', 'Sohini Sarkar', 'Bharat Kaul', 'Riddhi Sen', 'Gautam Moitra']",movie::fb03e064-a096-42bb-95ed-bc72a7af6e89
4c2fddb2-a315-4e46-a5b4-2431ab215759,movie,Mrs. Sanyal,U/A 13+,"[""BN""]",2019,FREE,Drama,"On the surface, Sandhya Sanyal’s life is serene. But beneath her quiet smile lies a haunting truth that threatens to turn her entire existence upside down.",2010s,"[""Violence""]",6,False,False,"[""Arindam Basu""]","[""Sreelekha Mitra"", ""Arijit Dutta"", ""Biplab Bandhopadhyay"", ""Abhi De"", ""Rahul Chowdhury"", ""Pradip Poddar""]",[],"[""family_secrets""]","[""mysterious"", ""dramatic""]",True,['family_secrets'],"['mysterious', 'dramatic']",['violence'],['Arindam Basu'],"['Sreelekha Mitra', 'Arijit Dutta', 'Biplab Bandhopadhyay', 'Abhi De', 'Rahul Chowdhury', 'Pradip Poddar']",movie::4c2fddb2-a315-4e46-a5b4-2431ab215759
90356a78-491f-40ba-8f29-cc1d964e7b02,movie,Mon Jaane Na,U/A 16+,"[""BN""]",2019,SVOD,Romantic Drama,"Amir, a taxi driver with a dark secret, marries innocent Pari. Their happy life shatters when Pari vanishes after discovering his truth. Two years later, he finds her lost in a world of drugs and despair. What happens to Amir and Pari?",2010s,"[""Violence"", ""Substance Use""]",5,True,True,"[""Shagufta Rafique""]","[""Yash Dasgupta"", ""Mimi Chakraborty"", ""Shatf Figar"", ""Rajdeep Gupta"", ""Kusal Chakraborty""]","[""SVF Entertainment Pvt Ltd""]","[""family_secrets"", ""missing_person"", ""deception_disguise""]","[""dark"", ""tragic"", ""dramatic""]",False,"['family_secrets', 'missing_person', 'deception_disguise']","['dark', 'tragic', 'dramatic']","['substance use', 'violence']",['Shagufta Rafique'],"['Yash Dasgupta', 'Mimi Chakraborty', 'Shatf Figar', 'Rajdeep Gupta', 'Kusal Chakraborty']",movie::90356a78-491f-40ba-8f29-cc1d964e7b02
af50b9d5-b9ec-4f8b-a741-f57541e2746b,movie,The Geocentric Man,U/A 13+,"[""BN""]",2019,SVOD,Documentary,"A man from Kolkata insists that scientists—and even NASA—have it all wrong about the solar system. As his bizarre theories gain attention, curiosity turns to obsession. Is he a madman, a genius, or something in between? Discover the truth in this mind-bending tale.",2010s,"[""Foul Language""]",1,False,True,"[""Soumya Sengupta""]","[""KC Paul""]","[""TV Wala Media""]","[""self_discovery""]","[""mysterious"", ""comedic""]",True,['self_discovery'],"['mysterious', 'comedic']",['foul language'],['Soumya Sengupta'],['KC Paul'],movie::af50b9d5-b9ec-4f8b-a741-f57541e2746b
2a40b66d-a1b7-4045-9e71-1a735349dd7e,movie,Shah Jahan Regency,U/A 16+,"[""BN""]",2019,SVOD,Drama,"Based on Shankar’s classic novel Chowringhee, this modern retelling explores the intertwined lives of people in a grand Kolkata hotel. Beneath its glamour lies heartbreak, ambition, and secrets—reflecting the dark, complex soul of the city in today’s times.",2010s,"[""Violence"", ""Foul Language"", ""Substance Use"", ""Sexual Content"", ""Suicide""]",8,True,True,"[""Srijit Mukherji""]","[""Anirban Bhattacharya"", ""Swastika Mukherjee"", ""Parambrata Chattopadhyay"", ""Abir Chatterjee"", ""Rituparna Sengupta"", ""Kanchan Mullick"", ""Mamata Shankar"", ""Sujoy Prasad Chatterjee""]","[""SVF Entertainment Pvt Ltd""]","[""ensemble_multiple_storylines"", ""family_secrets"", ""class_divide""]","[""dramatic"", ""bittersweet""]",False,"['ensemble_multiple_storylines', 'family_secrets', 'class_divide']","['dramatic', 'bittersweet']","['foul language', 'sexual content', 'substance use', 'suicide', 'violence']",['Srijit Mukherji'],"['Anirban Bhattacharya', 'Swastika Mukherjee', 'Parambrata Chattopadhyay', 'Abir Chatterjee', 'Rituparna Sengupta', 'Kanchan Mullick', 'Mamata Shankar', 'Sujoy Prasad Chatterjee']",movie::2a40b66d-a1b7-4045-9e71-1a735349dd7e
5605ce6f-ee90-47b2-8aee-6b36bc3926bc,movie,Villain,U/A 13+,"[""BN""]",2013,SVOD,Action,"Raja's life takes a chaotic turn when he meets Joy, his exact look-alike. As mistaken identities blur their worlds, a chain of confusing and dramatic events unfolds. Caught in an identity crisis, can they untangle the mess before it’s too late? A twist-filled tale of doubles and dilemmas.",2010s,"[""Foul Language"", ""Violence"", ""Substance Use"", ""Sexual Content"", ""Alcohol""]",8,True,True,"[""Baba Yadav""]","[""Ankush Hazra"", ""Mimi Chakraborty"", ""Rittika Sen"", ""Mousumi Saha"", ""Raja Dutta"", ""Zoyed Ahmed"", ""Subhadra Zayed"", ""Aryann Bhowmik""]","[""SVF Entertainment Pvt Ltd""]","[""mistaken_identity"", ""deception_disguise""]","[""chaotic"", ""suspenseful"", ""dramatic""]",False,"['mistaken_identity', 'deception_disguise']","['chaotic', 'suspenseful', 'dramatic']","['alcohol', 'foul language', 'sexual content', 'substance use', 'violence']",['Baba Yadav'],"['Ankush Hazra', 'Mimi Chakraborty', 'Rittika Sen', 'Mousumi Saha', 'Raja Dutta', 'Zoyed Ahmed', 'Subhadra Zayed', 'Aryann Bhowmik']",movie::5605ce6f-ee90-47b2-8aee-6b36bc3926bc
ae98475d-b110-4b0b-8083-2a2cd94dda59,movie,Jaani Dyakha Hawbe,A 18+,"[""BN""]",2011,SVOD,Romantic Drama,"A budding musician and an aspiring model fall in love while chasing big dreams. But as ambition takes over, their bond begins to crack.Torn between love and career, they must choose—reunite or move on in this tale of dreams and heart. A story of dreams, love, and decisions.",2010s,"[""Sexual Content"", ""Foul Language""]",4,True,True,"[""Anjan Dutt"", ""Shiboprosad Mukherjee""]","[""Parambrata Chattopadhyay"", ""Paayel Sarkar"", ""Roopa Ganguly"", ""Mamata Shankar""]","[""Namit Bajoria""]","[""reconciliation"", ""self_discovery""]","[""bittersweet"", ""emotional""]",False,"['reconciliation', 'self_discovery']","['bittersweet', 'emotional']","['foul language', 'sexual content']","['Anjan Dutt', 'Shiboprosad Mukherjee']","['Parambrata Chattopadhyay', 'Paayel Sarkar', 'Roopa Ganguly', 'Mamata Shankar']",movie::ae98475d-b110-4b0b-8083-2a2cd94dda59
